train_period,val_period,ticker,date,exit_date,exdate,strike,r_long,r_hat,delta_long,delta_short,signal,signal_num,entry_premium,exit_premium,entry_date
2023-01 -> 2023-06,2023-07,PLTR,2023-07-13,2023-07-24,2023-08-11,16.5,-0.0626057529610829,-0.10873738323058031,0.30487096033421046,0.09461512562096186,short,-1,2.955,2.77,2023-07-13
2023-01 -> 2023-06,2023-07,AAPL,2023-07-13,2023-07-24,2023-08-11,190.0,-0.0455696202531644,-0.13547895890679604,0.30487096033421046,0.09461512562096186,short,-1,9.875,9.425,2023-07-13
2023-01 -> 2023-06,2023-07,NIO,2023-07-13,2023-07-24,2023-08-11,11.0,-0.0838323353293412,-0.10216979035305217,0.30487096033421046,0.09461512562096186,short,-1,1.67,1.53,2023-07-13
2023-01 -> 2023-06,2023-07,TSLA,2023-07-14,2023-07-25,2023-08-11,280.0,-0.3065217391304348,-0.1983454597499613,0.30487096033421046,0.09461512562096186,short,-1,34.5,23.925,2023-07-14
2023-01 -> 2023-06,2023-07,BABA,2023-07-14,2023-07-25,2023-08-11,95.0,-0.1344086021505376,-0.12490986830457668,0.30487096033421046,0.09461512562096186,short,-1,9.3,8.05,2023-07-14
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-14,2023-07-25,2023-08-18,125.0,-0.0289473684210526,-0.1387643300252917,0.30487096033421046,0.09461512562096186,short,-1,9.5,9.225,2023-07-14
2023-01 -> 2023-06,2023-07,PLTR,2023-07-14,2023-07-25,2023-08-11,16.5,-0.0315236427320489,-0.13296784970808914,0.30487096033421046,0.09461512562096186,short,-1,2.8549999999999995,2.7649999999999997,2023-07-14
2023-01 -> 2023-06,2023-07,MSFT,2023-07-14,2023-07-25,2023-08-18,345.0,0.0448979591836733,-0.09605747841331083,0.30487096033421046,0.09461512562096186,short,-1,24.5,25.599999999999998,2023-07-14
2023-01 -> 2023-06,2023-07,NFLX,2023-07-14,2023-07-25,2023-08-18,440.0,-0.4024570024570025,-0.1523174822529506,0.30487096033421046,0.09461512562096186,short,-1,50.875,30.4,2023-07-14
2023-01 -> 2023-06,2023-07,NVDA,2023-07-14,2023-07-25,2023-08-18,45.5,-0.1435950413223139,-0.2138148176069337,0.30487096033421046,0.09461512562096186,short,-1,48.4,41.45,2023-07-14
2023-01 -> 2023-06,2023-07,INTC,2023-07-14,2023-07-25,2023-08-18,33.0,-0.0221238938053096,-0.22573009793666637,0.30487096033421046,0.09461512562096186,short,-1,3.39,3.3150000000000004,2023-07-14
2023-01 -> 2023-06,2023-07,TSLA,2023-07-14,2023-07-25,2023-08-18,280.0,-0.2737617135207495,-0.16948245697880163,0.30487096033421046,0.09461512562096186,short,-1,37.349999999999994,27.125,2023-07-14
2023-01 -> 2023-06,2023-07,SOFI,2023-07-14,2023-07-25,2023-08-18,9.0,-0.0677966101694915,-0.09486641321702592,0.30487096033421046,0.09461512562096186,short,-1,1.77,1.65,2023-07-14
2023-01 -> 2023-06,2023-07,AMZN,2023-07-14,2023-07-25,2023-08-18,135.0,0.0118343195266272,-0.27846382208623244,0.30487096033421046,0.09461512562096186,short,-1,12.675,12.825000000000001,2023-07-14
2023-01 -> 2023-06,2023-07,AAPL,2023-07-14,2023-07-25,2023-08-18,190.0,-0.0048192771084338,-0.1877332451337197,0.30487096033421046,0.09461512562096186,short,-1,10.375,10.325,2023-07-14
2023-01 -> 2023-06,2023-07,AAPL,2023-07-14,2023-07-25,2023-08-11,190.0,-0.0138461538461538,-0.16298798275349158,0.30487096033421046,0.09461512562096186,short,-1,9.75,9.615,2023-07-14
2023-01 -> 2023-06,2023-07,AMZN,2023-07-17,2023-07-26,2023-08-18,135.0,0.0239043824701192,-0.09869848839427033,0.30487096033421046,0.09461512562096186,short,-1,12.55,12.849999999999998,2023-07-17
2023-01 -> 2023-06,2023-07,META,2023-07-17,2023-07-26,2023-08-18,310.0,-0.0125523012552298,0.41728485186101294,0.30487096033421046,0.09461512562096186,long,1,35.849999999999994,35.400000000000006,2023-07-17
2023-01 -> 2023-06,2023-07,NVDA,2023-07-17,2023-07-26,2023-08-18,46.5,-0.1724313326551373,-0.10907781303810254,0.30487096033421046,0.09461512562096186,short,-1,49.15,40.675,2023-07-17
2023-01 -> 2023-06,2023-07,TSLA,2023-07-17,2023-07-26,2023-08-18,290.0,-0.1827956989247312,-0.16668149626257558,0.30487096033421046,0.09461512562096186,short,-1,39.525000000000006,32.300000000000004,2023-07-17
2023-01 -> 2023-06,2023-07,AMD,2023-07-17,2023-07-26,2023-08-18,120.0,0.0516695957820739,0.3085557871406301,0.30487096033421046,0.09461512562096186,long,1,14.225,14.96,2023-07-17
2023-01 -> 2023-06,2023-07,F,2023-07-17,2023-07-26,2023-08-18,14.0,-0.1097046413502108,-0.1787349306239323,0.30487096033421046,0.09461512562096186,short,-1,1.185,1.0550000000000002,2023-07-17
2023-01 -> 2023-06,2023-07,COIN,2023-07-17,2023-07-26,2023-08-18,105.0,-0.2303771661569827,-0.14427380991514402,0.30487096033421046,0.09461512562096186,short,-1,24.525,18.875,2023-07-17
2023-01 -> 2023-06,2023-07,F,2023-07-18,2023-07-27,2023-08-18,14.0,-0.0344827586206896,-0.12700796951563117,0.30487096033421046,0.09461512562096186,short,-1,1.16,1.12,2023-07-18
2023-01 -> 2023-06,2023-07,TSLA,2023-07-18,2023-07-27,2023-08-18,295.0,0.0564037854889587,-0.22624177690927114,0.30487096033421046,0.09461512562096186,short,-1,39.625,41.85999999999999,2023-07-18
2023-01 -> 2023-06,2023-07,AAPL,2023-07-18,2023-07-27,2023-08-18,195.0,-0.0748129675810473,-0.15015631884562056,0.30487096033421046,0.09461512562096186,short,-1,10.025,9.275,2023-07-18
2023-01 -> 2023-06,2023-07,INTC,2023-07-18,2023-07-27,2023-08-18,35.0,-0.0572625698324022,-0.12108970835159125,0.30487096033421046,0.09461512562096186,short,-1,3.58,3.375,2023-07-18
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-18,2023-07-27,2023-08-18,125.0,-0.2036553524804178,-0.12141553947066468,0.30487096033421046,0.09461512562096186,short,-1,9.575,7.625,2023-07-18
2023-01 -> 2023-06,2023-07,AVGO,2023-07-18,2023-07-27,2023-08-18,90.0,-0.185064935064935,0.3804946646903269,0.30487096033421046,0.09461512562096186,long,1,61.6,50.2,2023-07-18
2023-01 -> 2023-06,2023-07,AMZN,2023-07-18,2023-07-27,2023-08-18,135.0,-0.0194174757281553,-0.21286265171259056,0.30487096033421046,0.09461512562096186,short,-1,12.875,12.625,2023-07-18
2023-01 -> 2023-06,2023-07,META,2023-07-18,2023-07-27,2023-08-18,310.0,-0.4254143646408841,0.5253501293789739,0.30487096033421046,0.09461512562096186,long,1,36.2,20.799999999999997,2023-07-18
2023-01 -> 2023-06,2023-07,RIVN,2023-07-19,2023-07-28,2023-08-18,25.0,-0.0598205383848456,-0.2052010996570486,0.30487096033421046,0.09461512562096186,short,-1,5.015000000000001,4.715,2023-07-19
2023-01 -> 2023-06,2023-07,COIN,2023-07-19,2023-07-28,2023-08-18,110.0,-0.106060606060606,-0.15153727544722564,0.30487096033421046,0.09461512562096186,short,-1,24.75,22.125,2023-07-19
2023-01 -> 2023-06,2023-07,TSLA,2023-07-19,2023-07-28,2023-08-18,290.0,-0.2435567010309278,-0.09732055323012077,0.30487096033421046,0.09461512562096186,short,-1,38.8,29.349999999999998,2023-07-19
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-19,2023-07-28,2023-08-18,120.0,0.366412213740458,0.33052255887899606,0.30487096033421046,0.09461512562096186,long,1,9.825,13.424999999999999,2023-07-19
2023-01 -> 2023-06,2023-07,AMZN,2023-07-19,2023-07-28,2023-08-18,135.0,-0.1361867704280157,-0.1609438757546214,0.30487096033421046,0.09461512562096186,short,-1,12.85,11.1,2023-07-19
2023-01 -> 2023-06,2023-07,F,2023-07-19,2023-07-28,2023-08-18,14.0,-0.1447368421052631,-0.14593123042312303,0.30487096033421046,0.09461512562096186,short,-1,1.14,0.975,2023-07-19
2023-01 -> 2023-06,2023-07,AAPL,2023-07-19,2023-07-28,2023-08-18,195.0,-0.1560283687943262,-0.14204902400589423,0.30487096033421046,0.09461512562096186,short,-1,10.575,8.925,2023-07-19
2023-01 -> 2023-06,2023-07,NFLX,2023-07-20,2023-07-31,2023-08-18,435.0,-0.277490774907749,0.4782291750121998,0.30487096033421046,0.09461512562096186,long,1,33.875,24.475,2023-07-20
2023-01 -> 2023-06,2023-07,AMZN,2023-07-20,2023-07-31,2023-08-18,130.0,-0.121031746031746,-0.28274867346075727,0.30487096033421046,0.09461512562096186,short,-1,12.6,11.075,2023-07-20
2023-01 -> 2023-06,2023-07,RIVN,2023-07-20,2023-07-31,2023-08-18,25.0,-0.0665399239543725,-0.12185979430261162,0.30487096033421046,0.09461512562096186,short,-1,5.26,4.91,2023-07-20
2023-01 -> 2023-06,2023-07,AAPL,2023-07-20,2023-07-31,2023-08-18,195.0,-0.1411483253588516,-0.19007810650508603,0.30487096033421046,0.09461512562096186,short,-1,10.45,8.975,2023-07-20
2023-01 -> 2023-06,2023-07,AMD,2023-07-20,2023-07-31,2023-08-18,110.0,-0.0727969348659004,-0.2258947286915432,0.30487096033421046,0.09461512562096186,short,-1,13.05,12.1,2023-07-20
2023-01 -> 2023-06,2023-07,COIN,2023-07-20,2023-07-31,2023-08-18,100.0,-0.2353603603603602,-0.17389340091040872,0.30487096033421046,0.09461512562096186,short,-1,22.2,16.975,2023-07-20
2023-01 -> 2023-06,2023-07,F,2023-07-20,2023-07-31,2023-08-18,14.0,-0.1306306306306305,-0.2440254977369104,0.30487096033421046,0.09461512562096186,short,-1,1.11,0.965,2023-07-20
2023-01 -> 2023-06,2023-07,AAPL,2023-07-21,2023-08-01,2023-08-25,190.0,0.0099999999999999,-0.12996031346286321,0.30487096033421046,0.09461512562096186,short,-1,11.0,11.11,2023-07-21
2023-01 -> 2023-06,2023-07,PLTR,2023-07-21,2023-08-01,2023-08-18,16.0,0.5616666666666665,-0.1265480987147788,0.30487096033421046,0.09461512562096186,short,-1,3.0,4.685,2023-07-21
2023-01 -> 2023-06,2023-07,TSLA,2023-07-21,2023-08-01,2023-08-25,260.0,-0.2220353238015138,-0.12012998216607453,0.30487096033421046,0.09461512562096186,short,-1,29.725,23.125,2023-07-21
2023-01 -> 2023-06,2023-07,RIVN,2023-07-21,2023-08-01,2023-08-18,25.0,-0.0439223697650663,-0.21618805371905087,0.30487096033421046,0.09461512562096186,short,-1,4.895,4.68,2023-07-21
2023-01 -> 2023-06,2023-07,SOFI,2023-07-21,2023-08-01,2023-08-18,9.0,-0.052325581395349,-0.1425127144191301,0.30487096033421046,0.09461512562096186,short,-1,1.7200000000000002,1.63,2023-07-21
2023-01 -> 2023-06,2023-07,AAPL,2023-07-21,2023-08-01,2023-08-18,190.0,-0.0034063260340629,-0.2297097266901654,0.30487096033421046,0.09461512562096186,short,-1,10.275,10.240000000000002,2023-07-21
2023-01 -> 2023-06,2023-07,AMZN,2023-07-21,2023-08-01,2023-08-18,130.0,-0.1014492753623188,-0.21509755370877912,0.30487096033421046,0.09461512562096186,short,-1,12.075,10.85,2023-07-21
2023-01 -> 2023-06,2023-07,AMZN,2023-07-21,2023-08-01,2023-08-25,130.0,-0.0787401574803149,-0.140757553127465,0.30487096033421046,0.09461512562096186,short,-1,12.7,11.7,2023-07-21
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-21,2023-08-01,2023-08-18,120.0,0.3345945945945944,-0.13938152753739516,0.30487096033421046,0.09461512562096186,short,-1,9.25,12.344999999999999,2023-07-21
2023-01 -> 2023-06,2023-07,INTC,2023-07-21,2023-08-01,2023-08-18,34.0,-0.2340425531914893,-0.1486237322773904,0.30487096033421046,0.09461512562096186,short,-1,3.29,2.52,2023-07-21
2023-01 -> 2023-06,2023-07,MARA,2023-07-21,2023-08-01,2023-08-18,17.0,-0.1802631578947367,-0.13222757329051943,0.30487096033421046,0.09461512562096186,short,-1,3.8,3.115,2023-07-21
2023-01 -> 2023-06,2023-07,MARA,2023-07-21,2023-08-01,2023-08-25,17.0,-0.1461988304093568,-0.1304883844258502,0.30487096033421046,0.09461512562096186,short,-1,4.275,3.65,2023-07-21
2023-01 -> 2023-06,2023-07,GOOGL,2023-07-21,2023-08-01,2023-08-25,120.0,0.3099744245524298,-0.10552384295323475,0.30487096033421046,0.09461512562096186,short,-1,9.775,12.805,2023-07-21
2023-01 -> 2023-06,2023-07,INTC,2023-07-21,2023-08-01,2023-08-25,34.0,-0.19,-0.10987273292417887,0.30487096033421046,0.09461512562096186,short,-1,3.5,2.835,2023-07-21
2023-01 -> 2023-06,2023-07,F,2023-07-21,2023-08-01,2023-08-18,14.0,-0.2465753424657534,-0.15262740242714626,0.30487096033421046,0.09461512562096186,short,-1,1.095,0.825,2023-07-21
2023-01 -> 2023-06,2023-07,AAPL,2023-07-24,2023-08-02,2023-08-25,195.0,-0.0144578313253012,-0.19108977000659766,0.30487096033421046,0.09461512562096186,short,-1,10.375,10.225,2023-07-24
2023-01 -> 2023-06,2023-07,NVDA,2023-07-24,2023-08-02,2023-08-25,44.5,-0.0413548641197321,0.43546459563206963,0.30487096033421046,0.09461512562096186,long,1,63.475,60.85,2023-07-24
2023-01 -> 2023-06,2023-07,TSLA,2023-07-24,2023-08-02,2023-08-25,270.0,-0.0833333333333333,-0.10759673119796542,0.30487096033421046,0.09461512562096186,short,-1,28.5,26.125,2023-07-24
2023-01 -> 2023-06,2023-07,PLTR,2023-07-24,2023-08-02,2023-08-25,16.5,0.2815999999999999,-0.12737144947137166,0.30487096033421046,0.09461512562096186,short,-1,3.125,4.005,2023-07-24
2023-01 -> 2023-06,2023-07,META,2023-07-24,2023-08-02,2023-08-25,290.0,-0.1064748201438848,0.5868105277100837,0.30487096033421046,0.09461512562096186,long,1,34.75,31.05,2023-07-24
2023-01 -> 2023-06,2023-07,AAPL,2023-07-25,2023-08-03,2023-08-25,195.0,0.0195121951219511,-0.1336608080375824,0.30487096033421046,0.09461512562096186,short,-1,10.25,10.45,2023-07-25
2023-01 -> 2023-06,2023-07,PLTR,2023-07-25,2023-08-03,2023-08-25,16.5,0.20414673046252,-0.2575645203545894,0.30487096033421046,0.09461512562096186,short,-1,3.135,3.775,2023-07-25
2023-01 -> 2023-06,2023-07,NVDA,2023-07-25,2023-08-03,2023-08-25,45.5,-0.0792496171516081,0.32801666165465004,0.30487096033421046,0.09461512562096186,long,1,65.30000000000001,60.125,2023-07-25
2023-01 -> 2023-06,2023-07,NIO,2023-07-25,2023-08-03,2023-08-25,12.0,0.8925000000000001,-0.1278212696918226,0.30487096033421046,0.09461512562096186,short,-1,2.0,3.785,2023-07-25
2023-01 -> 2023-06,2023-07,SOFI,2023-07-25,2023-08-03,2023-08-25,9.5,-0.2507042253521126,-0.13611464846238244,0.30487096033421046,0.09461512562096186,short,-1,1.775,1.33,2023-07-25
2023-01 -> 2023-06,2023-07,F,2023-07-26,2023-08-04,2023-08-25,13.5,-0.224669603524229,0.37638951042895746,0.30487096033421046,0.09461512562096186,long,1,1.135,0.88,2023-07-26
2023-01 -> 2023-06,2023-07,COIN,2023-07-26,2023-08-04,2023-08-25,100.0,-0.1229611041405269,-0.18678807702350678,0.30487096033421046,0.09461512562096186,short,-1,19.925,17.475,2023-07-26
2023-01 -> 2023-06,2023-07,MSFT,2023-07-26,2023-08-04,2023-08-25,340.0,-0.0106241699867197,-0.1194031362302509,0.30487096033421046,0.09461512562096186,short,-1,18.825,18.625,2023-07-26
2023-01 -> 2023-06,2023-07,PLTR,2023-07-26,2023-08-04,2023-08-25,16.5,0.1400329489291597,-0.29483260352216745,0.30487096033421046,0.09461512562096186,short,-1,3.035,3.46,2023-07-26
2023-01 -> 2023-06,2023-07,MARA,2023-07-26,2023-08-04,2023-08-25,17.0,-0.2017114914425427,-0.17043687373877683,0.30487096033421046,0.09461512562096186,short,-1,4.09,3.265,2023-07-26
2023-01 -> 2023-06,2023-07,META,2023-07-26,2023-08-04,2023-08-25,300.0,-0.3825174825174824,0.3399719148380072,0.30487096033421046,0.09461512562096186,long,1,35.75,22.075000000000003,2023-07-26
2023-01 -> 2023-06,2023-07,AMD,2023-07-26,2023-08-04,2023-08-25,110.0,-0.1648183556405354,-0.15353424515439534,0.30487096033421046,0.09461512562096186,short,-1,13.075,10.919999999999998,2023-07-26
2023-01 -> 2023-06,2023-07,MSFT,2023-07-27,2023-08-07,2023-08-25,330.0,-0.2398921832884095,-0.10866076954627743,0.30487096033421046,0.09461512562096186,short,-1,18.549999999999997,14.100000000000001,2023-07-27
2023-01 -> 2023-06,2023-07,RIVN,2023-07-27,2023-08-07,2023-08-25,26.0,-0.0694864048338368,-0.12030790907404824,0.30487096033421046,0.09461512562096186,short,-1,4.965,4.62,2023-07-27
2023-01 -> 2023-06,2023-07,MARA,2023-07-27,2023-08-07,2023-08-25,16.0,-0.2264150943396227,-0.12161869999056238,0.30487096033421046,0.09461512562096186,short,-1,3.71,2.8699999999999997,2023-07-27
2023-01 -> 2023-06,2023-07,AAPL,2023-07-27,2023-08-07,2023-08-25,195.0,0.6246305418719212,-0.1793610990073735,0.30487096033421046,0.09461512562096186,short,-1,10.15,16.49,2023-07-27
2023-01 -> 2023-06,2023-07,AMZN,2023-07-27,2023-08-07,2023-08-25,128.0,0.3084745762711864,-0.10579925936770714,0.30487096033421046,0.09461512562096186,short,-1,11.8,15.440000000000001,2023-07-27
2023-01 -> 2023-06,2023-07,PLTR,2023-07-27,2023-08-07,2023-08-25,16.0,0.1438127090301002,-0.24446764269052534,0.30487096033421046,0.09461512562096186,short,-1,2.99,3.42,2023-07-27
2023-01 -> 2023-06,2023-07,INTC,2023-07-27,2023-08-07,2023-08-25,35.0,-0.421636615811373,-0.09673422921768637,0.30487096033421046,0.09461512562096186,short,-1,3.604999999999999,2.085,2023-07-27
2023-01 -> 2023-06,2023-07,RIVN,2023-07-28,2023-08-08,2023-09-01,27.0,-0.0568285976168653,-0.1850136481505074,0.30487096033421046,0.09461512562096186,short,-1,5.455,5.145,2023-07-28
2023-01 -> 2023-06,2023-07,NFLX,2023-07-28,2023-08-08,2023-08-25,425.0,-0.0416666666666665,0.37534013422645435,0.30487096033421046,0.09461512562096186,long,1,28.799999999999997,27.6,2023-07-28
2023-01 -> 2023-06,2023-07,MSFT,2023-07-28,2023-08-08,2023-08-25,340.0,0.0429394812680113,-0.18916958859494207,0.30487096033421046,0.09461512562096186,short,-1,17.35,18.095,2023-07-28
2023-01 -> 2023-06,2023-07,AMZN,2023-07-28,2023-08-08,2023-09-01,132.0,-0.0653144016227178,-0.1381622506015104,0.30487096033421046,0.09461512562096186,short,-1,12.325,11.520000000000001,2023-07-28
2023-01 -> 2023-06,2023-07,AMD,2023-07-28,2023-08-08,2023-09-01,113.0,-0.2535460992907802,-0.12709570534541245,0.30487096033421046,0.09461512562096186,short,-1,14.1,10.525,2023-07-28
2023-01 -> 2023-06,2023-07,AAPL,2023-07-28,2023-08-08,2023-09-01,195.0,0.4482598607888633,-0.2329629829846752,0.30487096033421046,0.09461512562096186,short,-1,10.775,15.605,2023-07-28
2023-01 -> 2023-06,2023-07,AAPL,2023-07-28,2023-08-08,2023-08-25,195.0,0.5625316455696202,-0.16539509422857898,0.30487096033421046,0.09461512562096186,short,-1,9.875,15.43,2023-07-28
2023-01 -> 2023-06,2023-07,NFLX,2023-07-28,2023-08-08,2023-09-01,425.0,-0.013036809815951,0.4066126159068792,0.30487096033421046,0.09461512562096186,long,1,32.6,32.175,2023-07-28
2023-01 -> 2023-06,2023-07,AMZN,2023-07-31,2023-08-09,2023-09-01,134.0,-0.2443548387096772,-0.14092783548784826,0.30487096033421046,0.09461512562096186,short,-1,12.4,9.370000000000001,2023-07-31
2023-01 -> 2023-06,2023-07,AAPL,2023-07-31,2023-08-09,2023-09-01,195.0,0.6023148148148146,-0.1768599659024115,0.30487096033421046,0.09461512562096186,short,-1,10.8,17.305,2023-07-31
2023-01 -> 2023-07,2023-08,MSFT,2023-08-01,2023-08-10,2023-09-01,335.0,-0.0173102529960052,-0.023431271026515176,0.35319353576608525,0.012179087440209835,short,-1,18.775,18.45,2023-08-01
2023-01 -> 2023-07,2023-08,F,2023-08-01,2023-08-10,2023-09-01,13.5,0.647398843930636,-0.1398703044106548,0.35319353576608525,0.012179087440209835,short,-1,0.865,1.425,2023-08-01
2023-01 -> 2023-07,2023-08,NVDA,2023-08-01,2023-08-10,2023-09-01,46.5,0.0604001510003775,-0.12511604476314767,0.35319353576608525,0.012179087440209835,short,-1,66.225,70.225,2023-08-01
2023-01 -> 2023-07,2023-08,AMZN,2023-08-01,2023-08-10,2023-09-01,132.0,-0.1835341365461846,-0.10778476411412866,0.35319353576608525,0.012179087440209835,short,-1,12.45,10.165000000000001,2023-08-01
2023-01 -> 2023-07,2023-08,SOFI,2023-08-01,2023-08-10,2023-09-01,10.5,0.220125786163522,0.6616992220542661,0.35319353576608525,0.012179087440209835,long,1,1.59,1.94,2023-08-01
2023-01 -> 2023-07,2023-08,TSLA,2023-08-01,2023-08-10,2023-09-01,260.0,-0.0992438563327033,-0.03188831553370367,0.35319353576608525,0.012179087440209835,short,-1,26.450000000000003,23.825,2023-08-01
2023-01 -> 2023-07,2023-08,META,2023-08-01,2023-08-10,2023-09-01,325.0,0.0475206611570247,-0.10571293335324375,0.35319353576608525,0.012179087440209835,short,-1,24.2,25.349999999999998,2023-08-01
2023-01 -> 2023-07,2023-08,META,2023-08-02,2023-08-11,2023-09-01,315.0,-0.1004098360655737,-0.12800692626161403,0.35319353576608525,0.012179087440209835,short,-1,24.4,21.95,2023-08-02
2023-01 -> 2023-07,2023-08,COIN,2023-08-02,2023-08-11,2023-09-01,90.0,-0.2643044619422572,-0.06203134183104807,0.35319353576608525,0.012179087440209835,short,-1,19.05,14.015,2023-08-02
2023-01 -> 2023-07,2023-08,AMZN,2023-08-02,2023-08-11,2023-09-01,128.0,-0.0398437499999999,-0.1057166578168619,0.35319353576608525,0.012179087440209835,short,-1,12.8,12.290000000000001,2023-08-02
2023-01 -> 2023-07,2023-08,AAPL,2023-08-02,2023-08-11,2023-09-01,195.0,0.5963718820861681,-0.12314193568303794,0.35319353576608525,0.012179087440209835,short,-1,11.025,17.6,2023-08-02
2023-01 -> 2023-07,2023-08,SOFI,2023-08-02,2023-08-11,2023-09-01,10.0,0.022801302931596,0.5476176737204159,0.35319353576608525,0.012179087440209835,long,1,1.535,1.5699999999999998,2023-08-02
2023-01 -> 2023-07,2023-08,PLTR,2023-08-03,2023-08-14,2023-09-01,18.5,-0.184245660881175,-0.2331033466939291,0.35319353576608525,0.012179087440209835,short,-1,3.745,3.0549999999999997,2023-08-03
2023-01 -> 2023-07,2023-08,SOFI,2023-08-03,2023-08-14,2023-09-01,10.0,0.0551724137931034,0.5607202872928431,0.35319353576608525,0.012179087440209835,long,1,1.45,1.53,2023-08-03
2023-01 -> 2023-07,2023-08,INTC,2023-08-03,2023-08-14,2023-09-01,35.0,-0.1775700934579439,-0.0763378810158314,0.35319353576608525,0.012179087440209835,short,-1,2.6750000000000003,2.2,2023-08-03
2023-01 -> 2023-07,2023-08,AMZN,2023-08-03,2023-08-14,2023-09-01,129.0,0.0312,-0.09021782745425606,0.35319353576608525,0.012179087440209835,short,-1,12.5,12.89,2023-08-03
2023-01 -> 2023-07,2023-08,AAPL,2023-08-03,2023-08-14,2023-09-01,190.0,-0.0400871459694989,-0.06269873850348867,0.35319353576608525,0.012179087440209835,short,-1,11.475,11.014999999999999,2023-08-03
2023-01 -> 2023-07,2023-08,MSFT,2023-08-03,2023-08-14,2023-09-01,325.0,-0.2362924281984335,-0.07932136083078778,0.35319353576608525,0.012179087440209835,short,-1,19.15,14.625,2023-08-03
2023-01 -> 2023-07,2023-08,NVDA,2023-08-03,2023-08-14,2023-09-01,44.5,-0.0830367734282326,-0.12213933848485552,0.35319353576608525,0.012179087440209835,short,-1,63.225,57.974999999999994,2023-08-03
2023-01 -> 2023-07,2023-08,AMD,2023-08-03,2023-08-14,2023-09-01,113.0,-0.2017543859649123,-0.02969819171748861,0.35319353576608525,0.012179087440209835,short,-1,11.4,9.1,2023-08-03
2023-01 -> 2023-07,2023-08,BABA,2023-08-03,2023-08-14,2023-09-01,98.0,-0.222113022113022,-0.08822334026679526,0.35319353576608525,0.012179087440209835,short,-1,10.175,7.915000000000001,2023-08-03
2023-01 -> 2023-07,2023-08,NIO,2023-08-04,2023-08-15,2023-09-01,14.5,0.1455938697318007,-0.1407152340746497,0.35319353576608525,0.012179087440209835,short,-1,2.61,2.9899999999999998,2023-08-04
2023-01 -> 2023-07,2023-08,BABA,2023-08-04,2023-08-15,2023-09-01,97.0,-0.1914786967418546,-0.026267908076695694,0.35319353576608525,0.012179087440209835,short,-1,9.975,8.065,2023-08-04
2023-01 -> 2023-07,2023-08,NIO,2023-08-04,2023-08-15,2023-09-08,14.5,0.0871794871794873,-0.0819452860659966,0.35319353576608525,0.012179087440209835,short,-1,2.925,3.18,2023-08-04
2023-01 -> 2023-07,2023-08,NVDA,2023-08-04,2023-08-15,2023-09-01,44.5,-0.0457647531112002,-0.18084028812693004,0.35319353576608525,0.012179087440209835,short,-1,62.275,59.425000000000004,2023-08-04
2023-01 -> 2023-07,2023-08,PLTR,2023-08-04,2023-08-15,2023-09-01,18.0,-0.188365650969529,-0.12186606234461689,0.35319353576608525,0.012179087440209835,short,-1,3.61,2.93,2023-08-04
2023-01 -> 2023-07,2023-08,AMZN,2023-08-04,2023-08-15,2023-09-08,140.0,-0.1985472154963681,-0.06683319182361876,0.35319353576608525,0.012179087440209835,short,-1,10.325,8.274999999999999,2023-08-04
2023-01 -> 2023-07,2023-08,AMZN,2023-08-04,2023-08-15,2023-09-01,140.0,-0.2218085106382978,-0.11203488944495862,0.35319353576608525,0.012179087440209835,short,-1,9.4,7.3149999999999995,2023-08-04
2023-01 -> 2023-07,2023-08,MSFT,2023-08-04,2023-08-15,2023-09-08,330.0,-0.1253101736972704,-0.07746187254273044,0.35319353576608525,0.012179087440209835,short,-1,20.15,17.625,2023-08-04
2023-01 -> 2023-07,2023-08,AMD,2023-08-04,2023-08-15,2023-09-01,116.0,-0.1378854625550661,-0.1136214682956163,0.35319353576608525,0.012179087440209835,short,-1,11.35,9.785,2023-08-04
2023-01 -> 2023-07,2023-08,MSFT,2023-08-04,2023-08-15,2023-09-01,330.0,-0.1348773841961853,-0.023645383418612782,0.35319353576608525,0.012179087440209835,short,-1,18.35,15.875,2023-08-04
2023-01 -> 2023-07,2023-08,TSLA,2023-08-04,2023-08-15,2023-09-08,255.0,0.0081595648232094,-0.12853331335592616,0.35319353576608525,0.012179087440209835,short,-1,27.575,27.8,2023-08-04
2023-01 -> 2023-07,2023-08,MARA,2023-08-04,2023-08-15,2023-09-01,16.0,-0.1430635838150289,-0.20836006356397302,0.35319353576608525,0.012179087440209835,short,-1,3.46,2.965,2023-08-04
2023-01 -> 2023-07,2023-08,AAPL,2023-08-04,2023-08-15,2023-09-01,180.0,-0.2898630136986301,-0.02041474733316975,0.35319353576608525,0.012179087440209835,short,-1,9.125,6.48,2023-08-04
2023-01 -> 2023-07,2023-08,AAPL,2023-08-04,2023-08-15,2023-09-08,180.0,-0.2633416458852867,-0.030232375873909444,0.35319353576608525,0.012179087440209835,short,-1,10.025,7.385000000000001,2023-08-04
2023-01 -> 2023-07,2023-08,MSFT,2023-08-07,2023-08-16,2023-09-08,330.0,-0.0679999999999999,-0.01864426349941889,0.35319353576608525,0.012179087440209835,short,-1,18.75,17.475,2023-08-07
2023-01 -> 2023-07,2023-08,AAPL,2023-08-07,2023-08-16,2023-09-08,180.0,-0.1783333333333333,-0.1164043973904531,0.35319353576608525,0.012179087440209835,short,-1,9.0,7.395,2023-08-07
