ticker,date,exit_date,exdate,strike,strike_key,signal,alpha_call,alpha_put,call_entry_premium,put_entry_premium,call_exit_premium,put_exit_premium,weighted_entry,weighted_exit,trade_profit_w,trade_return_w
INTC,2023-08-03,2023-08-14,2023-09-01,35.0,35.0,short,0.8012599023125994,0.19874009768740064,1.3250000000000002,1.35,1.5,0.7,2.6750000000000003,2.7021167502211645,-0.02711675022116422,-0.01013710288641653
MSFT,2023-08-03,2023-08-14,2023-09-01,325.0,325.0,short,0.45411818705625556,0.5458818129437444,11.225000000000001,7.925,6.75,7.875,19.150000000000002,15.61712211862043,3.532877881379573,0.1844844846673406
PLTR,2023-08-03,2023-08-14,2023-09-01,18.5,18.5,short,0.38119858514064214,0.6188014148593579,2.04,1.705,0.155,2.9,3.745,4.050106735338116,-0.30510673533811605,-0.0814704233212593
SOFI,2023-08-03,2023-08-14,2023-09-01,10.0,10.0,long,0.19188712621025544,0.8081128737897445,0.78,0.6699999999999999,0.11499999999999999,1.415,1.45,2.5157169321097395,1.0657169321097395,0.734977194558441
AAPL,2023-08-04,2023-08-15,2023-09-01,180.0,180.0,short,0.698821916599098,0.301178083400902,5.85,3.275,2.33,4.15,9.125,6.022314849411755,3.102685150588245,0.34002029047542415
AAPL,2023-08-04,2023-08-15,2023-09-01,180.0,180.0,short,0.698821916599098,0.301178083400902,5.85,3.275,2.33,4.15,9.125,6.022314849411755,3.102685150588245,0.34002029047542415
AAPL,2023-08-04,2023-08-15,2023-09-08,180.0,180.0,short,0.7686828292837624,0.23131717071623759,6.4,3.625,2.8600000000000003,4.525,10.025,6.338334119734053,3.6866658802659478,0.3677472199766531
AAPL,2023-08-04,2023-08-15,2023-09-08,180.0,180.0,short,0.7686828292837624,0.23131717071623759,6.4,3.625,2.8600000000000003,4.525,10.025,6.338334119734053,3.6866658802659478,0.3677472199766531
AMD,2023-08-04,2023-08-15,2023-09-01,116.0,116.0,short,0.8095440170445145,0.1904559829554855,5.825,5.525,2.7350000000000003,7.05,11.350000000000001,7.0725116673768245,4.277488332623177,0.3768712187333195
AMZN,2023-08-04,2023-08-15,2023-09-01,140.0,140.0,short,0.7810581668195613,0.2189418331804387,4.85,4.55,2.7649999999999997,4.55,9.399999999999999,6.243719791444002,3.1562802085559962,0.3357744902719145
AMZN,2023-08-04,2023-08-15,2023-09-01,140.0,140.0,short,0.7810581668195613,0.2189418331804387,4.85,4.55,2.7649999999999997,4.55,9.399999999999999,6.243719791444002,3.1562802085559962,0.3357744902719145
AMZN,2023-08-04,2023-08-15,2023-09-08,140.0,140.0,short,0.6298637060625495,0.3701362939374505,5.375,4.95,3.3,4.975,10.325,7.833708510780352,2.4912914892196474,0.24128731130456635
AMZN,2023-08-04,2023-08-15,2023-09-08,140.0,140.0,short,0.6298637060625495,0.3701362939374505,5.375,4.95,3.3,4.975,10.325,7.833708510780352,2.4912914892196474,0.24128731130456635
BABA,2023-08-04,2023-08-15,2023-09-01,97.0,97.0,short,0.7675509689795231,0.23244903102047687,5.125,4.85,1.49,6.575,9.975,5.36929916497859,4.60570083502141,0.4617243944883619
MARA,2023-08-04,2023-08-15,2023-09-01,16.0,16.0,short,0.3705236056752595,0.6294763943247406,1.645,1.815,0.45999999999999996,2.505,3.46,3.3644795518273205,0.09552044817267946,0.027607065945861115
MSFT,2023-08-04,2023-08-15,2023-09-01,330.0,330.0,short,0.4526059347899564,0.5473940652100435,8.4,9.95,4.05,11.825,18.35,15.941873197359337,2.4081268026406644,0.1312330682637964
MSFT,2023-08-04,2023-08-15,2023-09-01,330.0,330.0,short,0.4526059347899564,0.5473940652100435,8.4,9.95,4.05,11.825,18.35,15.941873197359337,2.4081268026406644,0.1312330682637964
MSFT,2023-08-04,2023-08-15,2023-09-08,330.0,330.0,short,0.1279582062390833,0.8720417937609167,9.45,10.7,5.05,12.575,20.15,22.028637654124747,-1.8786376541247485,-0.09323263792182375
MSFT,2023-08-04,2023-08-15,2023-09-08,330.0,330.0,short,0.1279582062390833,0.8720417937609167,9.45,10.7,5.05,12.575,20.15,22.028637654124747,-1.8786376541247485,-0.09323263792182375
NIO,2023-08-04,2023-08-15,2023-09-01,14.5,14.5,short,0.8017609179115675,0.19823908208843255,1.455,1.1549999999999998,0.175,2.815,2.61,1.5127190737129022,1.0972809262870977,0.4204141480027195
NIO,2023-08-04,2023-08-15,2023-09-01,14.5,14.5,short,0.8017609179115675,0.19823908208843255,1.455,1.1549999999999998,0.175,2.815,2.61,1.5127190737129022,1.0972809262870977,0.4204141480027195
NIO,2023-08-04,2023-08-15,2023-09-08,14.5,14.5,short,0.5746764668064044,0.4253235331935956,1.625,1.3,0.275,2.9050000000000002,2.925,3.0644857949058095,-0.1394857949058097,-0.04768745124984947
NIO,2023-08-04,2023-08-15,2023-09-08,14.5,14.5,short,0.5746764668064044,0.4253235331935956,1.625,1.3,0.275,2.9050000000000002,2.925,3.0644857949058095,-0.1394857949058097,-0.04768745124984947
PLTR,2023-08-04,2023-08-15,2023-09-01,18.0,18.0,short,0.5056335170159368,0.49436648298406316,1.9449999999999998,1.665,0.165,2.765,3.61,3.1185682823690586,0.4914317176309413,0.13613066970386187
TSLA,2023-08-04,2023-08-15,2023-09-08,255.0,255.0,short,0.0997801387265658,0.9002198612734342,13.774999999999999,13.8,3.3,24.5,27.575,44.72996430178146,-17.154964301781458,-0.6221201922676867
AAPL,2023-08-07,2023-08-16,2023-09-08,180.0,180.0,short,0.8546088391805872,0.14539116081941283,4.25,4.75,2.3200000000000003,5.074999999999999,9.0,5.596693749560075,3.4033062504399254,0.37814513893776946
INTC,2023-08-07,2023-08-16,2023-09-08,35.0,35.0,long,0.8036028610721586,0.19639713892784139,1.5350000000000001,1.16,0.615,1.96,2.6950000000000003,1.7620128452516315,-0.9329871547483688,-0.3461918941552388
MSFT,2023-08-07,2023-08-16,2023-09-08,330.0,330.0,short,0.3551920387629373,0.6448079612370627,9.975000000000001,8.774999999999999,4.6,12.875,18.75,20.810317265688713,-2.060317265688713,-0.10988358750339804
AAPL,2023-08-08,2023-08-17,2023-09-08,180.0,180.0,short,0.8459425256821654,0.15405747431783456,4.725,4.15,1.44,6.65,8.875,4.478983855009865,4.396016144990135,0.4953257628157898
INTC,2023-08-08,2023-08-17,2023-09-08,35.0,35.0,short,0.9279794920244554,0.0720205079755446,1.4849999999999999,1.28,0.335,2.645,2.7649999999999997,0.9903284446792899,1.7746715553207097,0.6418341972226799
META,2023-08-08,2023-08-17,2023-09-08,315.0,315.0,short,0.6201375490222683,0.37986245097773175,11.825,12.375,1.62,30.225,24.2,24.5083755711846,-0.3083755711846017,-0.012742792197710814
PLTR,2023-08-08,2023-08-17,2023-09-08,17.0,17.0,long,0.5441445849270458,0.45585541507295424,1.2850000000000001,1.19,0.18,2.975,2.475,3.0092562854993123,0.5342562854993123,0.21586112545426758
SOFI,2023-08-08,2023-08-17,2023-09-08,9.5,9.5,long,0.12186196475081018,0.8781380352491899,0.585,0.735,0.10500000000000001,1.49,1.3199999999999998,2.378697609237914,1.0586976092379143,0.8020436433620565
TSLA,2023-08-08,2023-08-17,2023-09-08,250.0,250.0,short,0.34784892116346716,0.6521510788365328,13.25,12.2,1.55,31.425,25.45,43.78711536883658,-18.33711536883658,-0.720515338657626
AAPL,2023-08-09,2023-08-18,2023-09-08,180.0,180.0,short,0.6645781002455533,0.3354218997544467,3.7,5.0,1.335,6.475,8.7,5.865177413394819,2.8348225866051804,0.3258416766212851
AMD,2023-08-09,2023-08-18,2023-09-08,110.0,110.0,short,0.9330620285973111,0.06693797140268887,6.15,5.2,2.705,6.95,11.350000000000001,5.673419495439228,5.676580504560773,0.5001392515031517
MSFT,2023-08-09,2023-08-18,2023-09-08,320.0,320.0,short,0.6230162811753002,0.37698371882469983,11.075,7.925,6.375,8.850000000000001,19.0,14.812515577075695,4.187484422924305,0.22039391699601604
SOFI,2023-08-09,2023-08-18,2023-09-08,9.0,9.0,long,0.47770068438128654,0.5222993156187135,0.645,0.62,0.20500000000000002,0.965,1.2650000000000001,1.2204226163132825,-0.0445773836867176,-0.03523903848752379
AAPL,2023-08-10,2023-08-21,2023-09-08,180.0,180.0,short,0.5910011140140717,0.40899888598592826,3.425,4.875,1.4449999999999998,5.1,8.3,5.620908017936546,2.679091982063455,0.32278216651366926
AMD,2023-08-10,2023-08-21,2023-09-08,110.0,110.0,short,0.8849729380520315,0.11502706194796852,5.8,5.074999999999999,3.6500000000000004,5.1,10.875,7.313615007510677,3.561384992489323,0.32748367747028256
TSLA,2023-08-10,2023-08-21,2023-09-08,245.0,245.0,short,0.39187828276408404,0.6081217172359159,12.5,11.075,4.3,17.275,23.575,25.54035791365762,-1.9653579136576198,-0.08336618933860529
AAPL,2023-08-11,2023-08-22,2023-09-08,180.0,180.0,short,0.8326598609605133,0.16734013903948675,3.0999999999999996,4.625,1.95,4.125,7.725,5.199073518818771,2.5259264811812283,0.3269807742629422
AAPL,2023-08-11,2023-08-22,2023-09-08,180.0,180.0,short,0.8326598609605133,0.16734013903948675,3.0999999999999996,4.625,1.95,4.125,7.725,5.199073518818771,2.5259264811812283,0.3269807742629422
AAPL,2023-08-11,2023-08-22,2023-09-15,180.0,180.0,short,0.7404960007136917,0.2595039992863083,3.775,5.1,2.7699999999999996,4.775,8.875,6.978628251684511,1.896371748315489,0.213675689951041
AAPL,2023-08-11,2023-08-22,2023-09-15,180.0,180.0,short,0.7404960007136917,0.2595039992863083,3.775,5.1,2.7699999999999996,4.775,8.875,6.978628251684511,1.896371748315489,0.213675689951041
AMD,2023-08-11,2023-08-22,2023-09-15,110.0,110.0,short,0.6041417444917329,0.39585825550826714,4.775,6.725,3.375,7.225,11.5,9.801464682374283,1.6985353176257174,0.1476987232718015
BABA,2023-08-11,2023-08-22,2023-09-15,95.0,95.0,short,0.7728549629123759,0.22714503708762412,5.5,4.2,1.35,7.925,9.7,5.9975276127519,3.7024723872480996,0.38169818425238144
INTC,2023-08-11,2023-08-22,2023-09-08,35.0,35.0,short,0.7778983368114698,0.2221016631885302,1.2650000000000001,1.21,0.315,2.315,2.475,1.5311239799920058,0.9438760200079943,0.3813640484880785
MARA,2023-08-11,2023-08-22,2023-09-08,15.0,15.0,short,0.435703234970637,0.564296765029363,1.3900000000000001,1.5350000000000001,0.115,4.15,2.9250000000000003,4.567886404836002,-1.6428864048360015,-0.5616705657558979
META,2023-08-11,2023-08-22,2023-09-08,300.0,300.0,short,0.8167423903156497,0.18325760968435034,12.375,9.725000000000001,4.0,15.45,22.1,12.268525027729547,9.831474972270454,0.4448631209172151
META,2023-08-11,2023-08-22,2023-09-08,300.0,300.0,short,0.8167423903156497,0.18325760968435034,12.375,9.725000000000001,4.0,15.45,22.1,12.268525027729547,9.831474972270454,0.4448631209172151
META,2023-08-11,2023-08-22,2023-09-15,300.0,300.0,short,0.3367676045097704,0.6632323954902296,13.899999999999999,10.95,5.55,16.7,24.849999999999998,28.47735145674513,-3.6273514567451315,-0.14596987753501536
META,2023-08-11,2023-08-22,2023-09-15,300.0,300.0,short,0.3367676045097704,0.6632323954902296,13.899999999999999,10.95,5.55,16.7,24.849999999999998,28.47735145674513,-3.6273514567451315,-0.14596987753501536
MSFT,2023-08-11,2023-08-22,2023-09-15,320.0,320.0,short,0.7447021716751966,0.2552978283248034,10.625,8.850000000000001,10.45,6.675000000000001,19.475,18.014212004965362,1.4607879950346394,0.07500836944978892
NFLX,2023-08-11,2023-08-22,2023-09-15,420.0,420.0,short,0.2722486416248778,0.7277513583751223,18.675,14.975000000000001,11.825,16.700000000000003,33.650000000000006,33.110596463587136,0.5394035364128698,0.016029822776013957
NIO,2023-08-11,2023-08-22,2023-09-08,13.0,13.0,short,0.8671189967729942,0.1328810032270058,1.0350000000000001,1.06,0.215,2.4299999999999997,2.095,1.0155504127077788,1.0794495872922214,0.5152503996621581
NIO,2023-08-11,2023-08-22,2023-09-08,13.0,13.0,short,0.8671189967729942,0.1328810032270058,1.0350000000000001,1.06,0.215,2.4299999999999997,2.095,1.0155504127077788,1.0794495872922214,0.5152503996621581
NIO,2023-08-11,2023-08-22,2023-09-15,13.0,13.0,short,0.6667189488179897,0.33328105118201035,1.16,1.1749999999999998,0.295,2.495,2.335,2.048364572053044,0.28663542794695607,0.12275607192589125
NIO,2023-08-11,2023-08-22,2023-09-15,13.0,13.0,short,0.6667189488179897,0.33328105118201035,1.16,1.1749999999999998,0.295,2.495,2.335,2.048364572053044,0.28663542794695607,0.12275607192589125
RIVN,2023-08-11,2023-08-22,2023-09-15,22.5,22.5,short,0.53126288513803,0.46873711486197,1.33,2.1550000000000002,0.54,2.92,3.4850000000000003,2.9651567448720604,0.5198432551279399,0.14916592686597988
TSLA,2023-08-11,2023-08-22,2023-09-08,245.0,245.0,short,0.2695391509661304,0.7304608490338695,10.575,12.05,5.074999999999999,16.175,22.625,25.110767532816467,-2.4857675328164675,-0.1098681782460317
COIN,2023-08-14,2023-08-23,2023-09-15,80.0,80.0,short,0.4287605781438115,0.5712394218561885,7.575,6.475,4.5,6.5,14.05,11.635566985064097,2.414433014935904,0.1718457661876088
F,2023-08-14,2023-08-23,2023-09-15,12.35,12.35,short,0.5240906248983119,0.47590937510168807,0.405,0.49,0.245,0.6,0.895,0.8053108420938954,0.08968915790610466,0.10021134961575939
MARA,2023-08-14,2023-08-23,2023-09-15,15.0,15.0,short,0.263588788975571,0.736411211024429,1.62,1.645,0.28,3.55,3.265,5.337537891918601,-2.0725378919186013,-0.6347742394850233
META,2023-08-14,2023-08-23,2023-09-15,305.0,305.0,short,0.8381278149994364,0.16187218500056355,13.225000000000001,10.649999999999999,5.75,15.625,23.875,14.370169880264003,9.504830119735997,0.3981080678423454
NFLX,2023-08-14,2023-08-23,2023-09-15,430.0,430.0,short,0.6033168965101778,0.39668310348982216,15.85,16.299999999999997,13.65,14.575,32.15,28.10805655257109,4.04194344742891,0.12572141360587588
NIO,2023-08-14,2023-08-23,2023-09-15,13.0,13.0,short,0.6200191109963976,0.3799808890036024,0.915,1.335,0.275,2.39,2.25,1.9498723949937011,0.30012760500629887,0.13339004666946616
PLTR,2023-08-14,2023-08-23,2023-09-15,16.0,16.0,short,0.7423175563739358,0.2576824436260642,0.975,1.18,0.64,1.29,2.155,1.6571272163888922,0.49787278361110765,0.23103145411188292
RIVN,2023-08-14,2023-08-23,2023-09-15,22.5,22.5,short,0.6000174813676021,0.39998251863239787,1.27,2.115,0.52,2.685,3.3850000000000002,2.5504474593518647,0.8345525406481356,0.2465443251545452
F,2023-08-15,2023-08-24,2023-09-15,12.0,12.0,short,0.5732760822502527,0.4267239177497473,0.485,0.435,0.295,0.495,0.9199999999999999,0.7675340015824221,0.1524659984175778,0.16572391132345415
INTC,2023-08-15,2023-08-24,2023-09-15,35.0,35.0,short,0.6004215467903261,0.3995784532096739,1.34,1.37,0.335,2.6,2.71,2.4618438324872067,0.24815616751279324,0.09157054151763588
MARA,2023-08-15,2023-08-24,2023-09-15,14.0,14.0,short,0.3598729954629017,0.6401270045370984,1.44,1.505,0.175,3.5999999999999996,2.945,4.6381846752988,-1.6931846752988,-0.5749353736158914
META,2023-08-15,2023-08-24,2023-09-15,300.0,300.0,short,0.3556772184361516,0.6443227815638484,13.75,10.05,5.05,16.725,23.8,28.628997429538277,-4.828997429538276,-0.20289905166127212
NIO,2023-08-15,2023-08-24,2023-09-15,12.0,12.0,short,0.8536806312458339,0.14631936875416607,0.965,1.08,0.385,1.685,2.045,1.1633451230217753,0.8816548769782246,0.4311270792069558
F,2023-08-16,2023-08-25,2023-09-15,12.0,12.0,short,0.37219955746368566,0.6278004425363144,0.405,0.51,0.345,0.385,0.915,0.7237528006122607,0.19124719938773937,0.20901333266419603
NIO,2023-08-16,2023-08-25,2023-09-15,11.0,11.0,short,0.7781586822040398,0.22184131779596017,1.1749999999999998,0.715,0.675,0.815,1.8899999999999997,1.3228023128121686,0.567197687187831,0.3001045963956778
AAPL,2023-08-17,2023-08-28,2023-09-15,175.0,175.0,short,0.4417429629253671,0.5582570370746329,4.275,4.25,6.975,1.27,8.525,7.566439252470448,0.9585607475295523,0.11244114340522608
AMD,2023-08-17,2023-08-28,2023-09-15,105.0,105.0,short,0.5557799075726696,0.4442200924273304,5.225,5.3,2.8499999999999996,4.925000000000001,10.524999999999999,7.535290627424485,2.989709372575514,0.28405789763187783
F,2023-08-17,2023-08-28,2023-09-15,12.0,12.0,short,0.30517599614656443,0.6948240038534356,0.405,0.535,0.315,0.365,0.9400000000000001,0.6687140396124142,0.2712859603875859,0.28860208551870836
META,2023-08-17,2023-08-28,2023-09-15,285.0,285.0,short,0.5235493343510503,0.47645066564894967,12.350000000000001,10.45,11.95,5.95,22.8,17.735499690359465,5.064500309640536,0.2221272065631814
NIO,2023-08-17,2023-08-28,2023-09-15,12.0,12.0,short,0.7071117531689127,0.2928882468310873,0.815,1.2349999999999999,0.455,1.41,2.05,1.4947750095904622,0.5552249904095377,0.27084145873635984
AAPL,2023-08-18,2023-08-29,2023-09-15,175.0,175.0,short,0.6131973673696922,0.3868026326303078,4.225,4.1,10.149999999999999,0.545,8.325,12.691807853559942,-4.366807853559942,-0.5245414839111042
AAPL,2023-08-18,2023-08-29,2023-09-15,175.0,175.0,short,0.6131973673696922,0.3868026326303078,4.225,4.1,10.149999999999999,0.545,8.325,12.691807853559942,-4.366807853559942,-0.5245414839111042
AAPL,2023-08-18,2023-08-29,2023-09-22,175.0,175.0,long,0.5011959044018172,0.49880409559818284,4.875,4.574999999999999,10.649999999999999,0.855,9.45,11.22791742001165,1.7779174200116508,0.18813940952504243
AAPL,2023-08-18,2023-08-29,2023-09-22,175.0,175.0,long,0.5011959044018172,0.49880409559818284,4.875,4.574999999999999,10.649999999999999,0.855,9.45,11.22791742001165,1.7779174200116508,0.18813940952504243
AMZN,2023-08-18,2023-08-29,2023-09-22,133.0,133.0,short,0.947732261389092,0.052267738610908054,5.45,4.55,4.95,2.615,10.0,8.908239379326075,1.0917606206739254,0.10917606206739254
BABA,2023-08-18,2023-08-29,2023-09-22,88.0,88.0,short,0.7295656276503315,0.2704343723496685,4.675,4.175,7.425,1.1549999999999998,8.85,10.916799420359688,-2.066799420359688,-0.23353665766776135
BABA,2023-08-18,2023-08-29,2023-09-15,90.0,90.0,short,0.5316430287344496,0.4683569712655504,3.25,4.85,5.4,1.24,8.1,8.125030742948057,-0.02503074294805785,-0.003090215178772574
F,2023-08-18,2023-08-29,2023-09-15,12.0,12.0,short,0.6292192654517226,0.3707807345482774,0.46499999999999997,0.45,0.365,0.28500000000000003,0.915,0.6667889500346819,0.24821104996531818,0.2712689070659215
MARA,2023-08-18,2023-08-29,2023-09-15,11.0,11.0,short,0.7488932407049561,0.2511067592950439,1.37,1.125,2.84,0.185,2.495,3.9763896161740018,-1.4813896161740017,-0.5937433331358724
META,2023-08-18,2023-08-29,2023-09-15,285.0,285.0,short,0.7439093505355701,0.25609064946442994,10.7,11.5,16.825,3.2,22.2,27.550318045079017,-5.3503180450790175,-0.2410053173459017
NFLX,2023-08-18,2023-08-29,2023-09-15,405.0,405.0,short,0.7401810089572968,0.25981899104270323,15.35,14.25,29.175,3.04,29.6,43.28272346316898,-13.682723463168976,-0.4622541710530059
NIO,2023-08-18,2023-08-29,2023-09-15,11.0,11.0,short,0.7377580564766477,0.2622419435233523,0.795,1.085,0.585,0.675,1.88,1.3273260213197402,0.5526739786802597,0.29397552057460624
SOFI,2023-08-18,2023-08-29,2023-09-22,8.0,8.0,short,0.6860895226154202,0.3139104773845798,0.745,0.49,0.725,0.25,1.2349999999999999,1.022369332181009,0.21263066781899087,0.17217058122995213
TSLA,2023-08-18,2023-08-29,2023-09-15,215.0,215.0,short,0.8309182986972977,0.16908170130270228,11.925,10.3,43.025000000000006,0.525,22.225,66.82043133849434,-44.59543133849434,-2.0065435922832098
TSLA,2023-08-18,2023-08-29,2023-09-15,215.0,215.0,short,0.8309182986972977,0.16908170130270228,11.925,10.3,43.025000000000006,0.525,22.225,66.82043133849434,-44.59543133849434,-2.0065435922832098
TSLA,2023-08-18,2023-08-29,2023-09-22,215.0,215.0,short,0.3363418916472319,0.6636581083527682,13.475,11.6,43.8,1.065,25.075,28.94151059631887,-3.8665105963188715,-0.15419783036166987
TSLA,2023-08-18,2023-08-29,2023-09-22,215.0,215.0,short,0.3363418916472319,0.6636581083527682,13.475,11.6,43.8,1.065,25.075,28.94151059631887,-3.8665105963188715,-0.15419783036166987
AAPL,2023-08-21,2023-08-30,2023-09-22,175.0,175.0,long,0.6440431421664325,0.35595685783356745,5.35,3.5999999999999996,13.825,0.505,8.95,15.342202282199528,6.392202282199529,0.7142125454971541
AMD,2023-08-21,2023-08-30,2023-09-22,108.0,108.0,short,0.5487864502753937,0.45121354972460626,6.05,5.3,3.725,4.824999999999999,11.35,8.49733387548262,2.8526661245173788,0.25133622242443865
AMZN,2023-08-21,2023-08-30,2023-09-22,135.0,135.0,short,0.9386690455727458,0.061330954427254225,4.85,4.45,3.675,3.25,9.3,7.031281782958992,2.268718217041009,0.24394819538075363
F,2023-08-21,2023-08-30,2023-09-22,12.0,12.0,short,0.7557907824823061,0.24420921751769387,0.495,0.455,0.385,0.315,0.95,0.7190599353297599,0.23094006467024009,0.2430948049160422
INTC,2023-08-21,2023-08-30,2023-09-22,33.0,33.0,short,0.8676351442807827,0.1323648557192173,1.48,1.2,2.1100000000000003,0.45,2.6799999999999997,3.4480964191052257,-0.768096419105226,-0.2866031414571739
NIO,2023-08-21,2023-08-30,2023-09-22,11.0,11.0,short,0.7272239473362739,0.27277605266372607,0.99,0.9450000000000001,0.56,0.86,1.935,1.2763253053985022,0.6586746946014979,0.34040035896718235
AAPL,2023-08-22,2023-08-31,2023-09-22,175.0,175.0,long,0.7545327217724115,0.24546727822758851,6.25,3.05,14.05,0.455,9.3,16.115118562600465,6.815118562600464,0.7328084475914477
AMD,2023-08-22,2023-08-31,2023-09-22,106.0,106.0,short,0.4662972692295999,0.5337027307704001,5.775,5.5,4.125,4.074999999999999,11.275,8.213777551861613,3.0612224481383876,0.27150531690806096
INTC,2023-08-22,2023-08-31,2023-09-22,33.0,33.0,short,0.8104696052958925,0.18953039470410749,1.375,1.3050000000000002,2.63,0.33,2.68,4.2830005779547795,-1.6030005779547793,-0.5981345440129774
SOFI,2023-08-22,2023-08-31,2023-09-22,8.0,8.0,short,0.7258583452875073,0.27414165471249274,0.655,0.46499999999999997,0.855,0.175,1.12,1.176746000344717,-0.056746000344716885,-0.05066607173635436
TSLA,2023-08-22,2023-08-31,2023-09-22,235.0,235.0,short,0.17374517236996498,0.826254827630035,12.725000000000001,13.325,27.0,3.1500000000000004,26.05,14.691642135747788,11.358357864252213,0.4360214151344419
